x,y,word
-32.363495,73.68202,bernd
-7.937436,60.427773,alice
-33.28361,80.85011,niels
46.201294,-71.752365,lipitor
8.2553,-3.800453,festivities
-57.38272,47.30447,lacroix
-17.182755,-60.088017,misdemeanors
54.178497,-26.040699,unabashedly
3.5733912,43.24083,attorney
-51.616463,-33.393852,yoweri
34.91452,-29.641487,crowd
1.7168664,64.67681,crowe
-66.78099,6.498296,czech
-77.563324,44.530964,ancic
-27.346989,-23.476124,mosques
-10.842767,28.37079,crown
-45.322098,-39.18553,eelam
29.206642,-49.75428,proportionally
-51.85122,34.003197,deflection
-27.920605,-60.6176,captive
-57.818287,-29.185184,tandja
-37.21477,-22.619442,choctaw
34.405647,60.681847,billboard
-13.423894,-69.00357,fiduciary
50.472878,31.98248,bottom
-27.746887,-66.94997,lockdown
56.26394,-31.550177,inhuman
20.49879,-37.06388,plucked
-80.0564,16.918179,caribbean
-2.0151534,24.81396,treadmill
31.430372,11.659769,borrows
-32.279682,75.94153,eduard
7.901613,-30.916498,binder
-54.71014,-42.152786,brigades
3.4820182,63.431976,starring
53.128193,-40.782295,mediocrity
34.037544,-48.806786,filaments
-4.6035132,-24.528585,bamboo
16.85392,59.91199,stoker
-0.19364294,74.36066,stokes
5.712551,15.376852,aboard
6.682904,-11.459004,benches
44.488342,-47.809456,anomalous
-18.377037,23.354755,acog
9.9653635,-4.363934,bicentennial
-40.498966,45.942295,benched
66.21782,-45.797623,stoked
-61.330357,-13.410325,adel
-65.13776,-13.850563,adem
-56.51334,-22.679644,aden
47.478127,33.84953,match
-0.21001293,73.066185,maxwell
0.32993963,71.34104,marshall
34.795532,35.20072,honeymoon
23.924507,20.676542,nongovernmental
20.02323,28.768703,mba
28.308767,53.413784,mbc
-2.0358882,-53.611805,administer
-4.732495,5.6578555,beings
-38.374924,40.145935,outscored
-24.050611,-41.694794,marshals
-36.247307,-37.81858,resettlement
60.023117,26.18152,shoots
-19.121887,40.6886,addington
24.124989,-19.817873,fabric
14.909958,-16.911297,lining
38.669373,-11.67625,altitude
41.582554,-55.48088,metabolic
-18.425186,-53.38579,raped
21.461325,-37.662548,grasping
-70.42732,-8.872325,scrushy
48.983856,-37.304096,greatness
-19.536932,-57.09036,rapes
8.3777075,47.759052,medallists
4.950287,8.164057,grooms
10.314917,-33.35531,perfumes
-19.996506,33.361362,danbury
38.26364,-36.781147,denoting
-59.642834,-29.618948,abacha
-60.504852,12.223815,verde
7.1382427,-67.19783,safeguard
22.879984,63.23288,verdi
-26.35672,-46.390335,duel
73.19177,-31.195923,humbled
11.292455,-46.46875,masquerading
30.986256,-45.65535,arrays
-46.438667,13.399568,musik
-49.076412,24.768469,urawa
30.033901,-14.224156,smashes
48.38428,-64.35424,complications
-26.77403,7.630846,pesos
29.601286,-14.257191,smashed
28.368666,65.93617,duet
46.44926,-70.89753,azt
30.31882,5.7343593,dues
-20.149776,-16.447836,passenger
-85.414474,5.3329215,berezovsky
63.884026,-41.45127,disgrace
-22.37314,5.1039195,moderne
2.892405,63.156647,barrymore
0.81516814,-21.921202,megahertz
-63.575253,56.32272,bourdais
-34.33984,65.90888,biden
-65.35184,20.795631,minas
29.094398,30.541243,females
29.327639,-27.24292,triangles
46.605705,33.61548,eventual
-17.20842,71.59324,dowling
-47.83234,-26.567667,cambodia
-9.886265,34.96393,pasadena
41.26137,40.000084,role
2.2187016,72.743576,brent
-37.115364,74.40084,rolf
20.069162,66.65958,sunset
43.989395,-14.454545,transgender
51.374126,21.50744,roll
44.52801,8.861864,intend
21.154963,-31.953869,palms
-22.682875,-54.31185,manhunt
-54.828503,9.135631,suwon
-0.34925154,-26.442825,outage
-5.9068975,-35.221676,transported
-88.2792,-4.855677,palme
-61.852436,5.9649158,moresby
-21.972343,38.761955,devon
-9.004885,20.62566,yellowstone
9.257468,-36.805115,smelling
41.111908,-16.384825,variable
39.950382,-74.70396,transporter
7.186955,55.00718,hawker
-5.589624,65.498146,hawkes
-21.128164,-47.532166,explosions
-9.077381,66.14446,loren
-63.655354,-42.65299,eilat
-24.492702,-47.265427,shootout
6.356959,-75.424164,mandates
2.0053296,4.300258,doorman
-25.286871,-29.684736,ordination
-5.1250887,-78.18069,overturned
-4.8667912,-78.62968,erred
20.785246,-20.757256,gown
-41.450737,43.137997,childs
-9.791603,43.362915,cincinnati
2.2018049,37.246616,corps
61.620968,15.743291,whoever
-59.8511,-37.650745,oss
-34.396694,41.482864,osu
-48.16608,16.565042,ost
-0.5599934,-18.797554,osi
-51.297585,-22.67904,osh
-77.82994,22.862082,aleman
-6.1122513,-15.001333,balmy
-30.912062,-55.715675,bandits
-44.461956,43.937454,mcghee
6.520331,39.110794,chair
-9.561724,-51.150623,nonproliferation
25.563547,60.51418,ballet
37.34134,-49.94632,amplification
23.74254,-51.958652,grapples
-44.531265,34.34314,unbeaten
25.544308,-74.502594,mitigation
20.773787,55.047092,freelance
0.041561026,-28.362116,megawatts
-6.9094663,-33.304413,crates
-5.436958,-2.926858,crater
-0.12562023,69.316185,coolidge
23.74755,-51.806675,grappled
22.4246,47.49661,favourite
52.233948,-36.607307,macho
11.655862,16.561445,oversight
50.9877,-15.390082,methodical
58.18678,-22.68431,tenacious
12.218513,4.2706494,downloading
28.90022,2.814734,paychecks
-7.8959584,-33.885853,flatbed
-11.689272,14.06715,jerk
-45.01525,53.543972,jere
-10.742731,19.597193,olympus
50.668262,10.937196,choice
-61.74921,28.489813,pele
39.60047,31.233126,embark
70.61649,-19.2205,gloomy
44.982834,-41.57169,rationality
59.669033,22.794342,stays
-8.34948,72.87589,davey
52.36526,1.3833512,exact
42.62847,29.371788,minute
-58.33658,7.7291746,catalonia
80.53097,-0.8046311,cooks
-71.36988,3.143432,draskovic
19.590878,-63.04968,reining
-48.26173,65.69611,cedeno
-14.99424,53.30744,minnie
31.692034,-24.584312,skewed
43.4237,8.376485,pursue
21.694098,55.452633,illustrators
-4.18811,65.63027,cooke
33.050983,2.5575294,defaults
89.024704,-3.103046,skewer
-22.284187,32.751472,ealing
-45.934113,35.152954,batsmen
-8.066533,-9.943563,meadow
-31.669966,38.543,lapierre
-10.526098,22.91995,trails
-5.174949,-29.82951,tonnage
19.490273,54.85025,cameraman
18.614017,-75.3046,lengthened
72.99374,-31.908655,gratified
-39.2253,30.401743,heavyweight
-66.23429,-21.20624,jumblatt
22.245882,-33.880207,chopping
18.803043,-18.935478,shirts
-43.33972,-4.331454,unmik
-20.989069,1.2206982,bagging
4.8074346,-20.716244,headset
-80.73754,-2.193607,corazon
-55.62452,15.287463,antwerp
34.939583,30.156012,celebrated
9.965355,29.175568,geography
34.948845,30.279436,celebrates
74.79928,-8.708819,unintentionally
42.065876,1.8083959,drafted
