x,y,word
-4.008945,34.02071,interview
0.7859172,-13.812937,child
36.4432,37.52412,probably
21.10156,22.759367,spent
-22.531513,-4.4085503,asian
6.8198743,47.787285,cooperation
-15.150765,39.650448,investigation
30.503325,-22.623724,video
13.3038025,8.853054,yen
44.86922,35.63121,bad
42.566338,24.198256,described
19.837072,34.26879,toward
16.926762,-20.67181,written
28.1433,21.197699,throughout
-1.5457385,4.69512,established
-29.882904,16.88564,mission
8.141048,2.98518,buy
16.839293,33.336197,growing
61.02591,-14.344575,green
21.321882,34.99897,forward
25.735716,-48.57426,competition
26.046473,48.807568,poor
19.885286,21.570517,latest
33.31955,42.33833,question
-25.820515,52.5275,prison
42.950687,47.612633,feel
15.7442875,37.529842,attention
28.349318,28.814066,themselves
3.5262747,4.0519414,firm
-20.871994,21.9461,injured
29.477495,27.32084,itself
-32.399582,-18.227497,governor
16.884323,-28.945492,movie
36.56131,16.75051,range
-4.6757755,18.572866,cross
28.550383,-47.256985,track
33.075428,48.54357,difficult
29.971241,5.999962,produced
-4.7622,-5.246085,wall
-36.34845,22.43943,rebels
3.4622965,17.852026,income
29.207674,43.81712,chance
55.36384,-44.354214,species
27.617363,-62.282616,finished
11.725717,21.175123,rise
-60.635532,-13.717229,spain
-4.802843,13.457503,joined
-61.82022,-15.871275,italian
-27.907074,-0.97580665,language
28.309103,23.97246,rest
22.036068,57.662037,serious
-57.72592,-15.057446,paris
18.87463,-61.093548,tournament
30.401026,9.348661,inside
12.2468405,27.819475,scheduled
20.005465,29.522148,immediately
62.061787,-14.986109,brown
17.316824,43.047657,success
-8.703745,13.598477,residents
14.804968,23.170633,meanwhile
10.939746,12.223194,net
6.0570607,-31.507685,hall
23.713428,-55.72093,olympic
-27.616474,-9.8625965,deputy
72.52982,9.280109,heart
22.640717,-60.634026,champion
7.842231,-28.801088,award
41.582897,15.822705,version
20.99902,-58.12025,grand
7.6411967,-20.63649,institute
20.568375,35.115635,step
-35.661083,32.92495,rule
-28.697174,28.538305,labor
23.598621,9.628381,above
-0.19877572,26.386597,summit
39.310795,27.737587,sometimes
33.060402,22.000721,addition
22.608173,31.081654,raised
-39.126144,-47.357327,william
34.643707,29.518164,longer
-3.6832705,28.889845,joint
11.578515,-73.661446,ball
17.852554,26.685383,beginning
40.31652,39.57569,sure
23.726812,32.84492,stay
-8.940602,41.47079,safety
14.841141,11.816587,worth
-71.03386,6.8435307,korean
-54.336594,32.780586,arab
-1.7897462,-14.375823,friends
39.186253,38.8904,anything
-3.648182,-54.93123,atlanta
23.169455,59.96854,caused
-7.183203,33.27632,sources
-27.782885,19.435225,armed
19.538391,4.8202395,cents
-0.21844,42.374687,claimed
40.967808,11.9093075,heavy
-0.42437533,37.854584,noted
-0.14319678,-14.09834,parents
7.6771536,16.68441,spending
35.39693,26.068586,particularly
-18.963655,4.505227,aircraft
27.74209,18.048225,whole
27.632034,53.26968,risk
30.564655,36.29877,cannot
33.197697,42.111954,matter
6.4026384,-20.990587,science
23.758677,36.94773,access
-3.2445054,-55.980717,boston
33.36828,50.56002,conditions
-3.693933,38.129387,details
-28.181961,30.54468,coalition
17.927769,11.799145,compared
-83.24185,4.051646,lee
22.848495,22.600279,break
-52.0742,-3.14177,turkey
-24.863495,-26.949408,daughter
34.53769,2.9419775,natural
13.669821,-13.628767,museum
-0.47654298,61.948307,strike
44.47652,22.187782,style
3.1494648,15.442824,paid
23.182611,-40.11322,rock
48.0683,22.206425,view
38.53285,27.382345,usually
-60.592148,-13.453377,spanish
-38.55618,-11.034074,royal
-5.7657547,6.262227,travel
-28.838297,-55.22848,smith
-3.3180406,-55.948727,chicago
-0.63083446,29.138947,arrived
-7.910224,15.473017,hundreds
7.0959897,44.190727,response
-26.944643,-53.23696,jones
27.626328,40.05365,potential
15.922364,12.426218,value
33.881615,39.882736,idea
-39.196342,-49.372787,thomas
14.676488,-60.341152,professional
10.236275,14.988911,domestic
3.8522341,10.780053,credit
-45.12759,34.359825,gaza
-22.854519,-26.64937,married
3.7577517,29.164335,launched
29.031565,-17.050032,web
-41.866,13.075385,muslim
40.739265,38.805603,everything
17.168592,22.576933,weekend
-27.755907,15.058453,camp
20.035751,29.810888,quickly
5.2247095,9.411459,finance
20.613777,29.82527,eventually
4.9941263,26.095427,measures
-5.018098,34.64237,afp
60.751778,-14.255412,blue
-38.64975,-48.934883,richard
27.280611,37.885548,ready
40.32231,-12.006056,plant
33.98909,34.929844,designed
36.194332,23.947746,certain
-21.94332,27.918232,voters
12.796574,-18.489256,modern
23.688461,3.2259777,fans
7.363169,8.228321,commercial
6.772677,4.62977,bid
-8.352979,52.303284,constitution
19.04912,6.364515,dropped
-25.37264,-25.072906,brother
-6.173694,-38.241257,canadian
25.080801,18.740082,drive
3.6981146,52.020348,negotiations
-8.879802,29.494095,affairs
23.012815,43.85065,significant
-18.537079,19.934874,bomb
2.7609043,40.71491,warned
-39.898575,5.096362,religious
10.077779,19.102465,figures
-10.979636,16.431232,victims
-14.104882,30.383184,activities
36.21409,31.805843,upon
53.597897,24.91668,experience
-27.626234,-16.44441,attorney
39.759224,22.988165,standard
5.7166996,34.10577,proposed
-19.636517,40.02773,intelligence
-10.795172,-23.778336,hotel
22.322191,-19.836285,magazine
-2.7971754,-12.365284,whom
19.069244,-2.9023275,experts
-5.9043603,33.608078,quoted
-42.62303,22.013617,baghdad
25.600311,25.617327,carried
42.14578,5.0460777,feet
-34.026173,-17.063656,candidate
28.358732,-63.249504,fifth
23.259436,11.044951,highest
-11.217527,-17.71795,lake
-3.24885,15.967795,employees
8.220323,2.9243584,sell
-21.360647,-5.6274877,pacific
35.798824,40.451218,reason
-18.330437,3.7519164,flight
-6.07542,-6.475579,square
15.812041,14.55702,overall
-7.3691,50.951694,passed
15.668402,37.61307,focus
-5.3529515,-57.684483,bay
14.19936,11.544993,dlrs
16.647646,25.757875,date
-0.30042765,34.701183,letter
36.164165,15.441246,wide
25.496685,57.265335,effect
30.457476,-13.269027,phone
23.608644,52.642513,attempt
23.526041,9.6801605,below
10.67279,11.967352,profit
-12.719992,-31.827412,zealand
15.129559,12.781747,estimated
43.468136,22.411558,traditional
30.718063,13.228178,size
3.9358788,-18.549429,practice
31.990122,-64.42488,double
