x,y,word
-44.130337,-25.359667,démocratique
-67.31545,53.188805,géographie
-26.605165,-85.97903,…
-14.817836,27.95597,autorités
14.295188,52.400333,découvre
-5.731895,-3.5958622,découvreur
-27.220995,89.42748,spécialiste
-60.526993,41.622765,féminine
-31.230898,-36.09998,intercommunalité
31.787657,-19.008118,régionale
-7.7581964,71.60416,delà
-11.587927,51.90381,israël
49.524967,-21.351269,tué
-13.447366,47.79326,généraux
24.158669,-16.994526,siècles
70.09907,-20.036295,présenté
-54.246952,-36.348328,napoléon
18.60794,47.00433,planète
47.72138,26.402037,législature
-70.73294,-45.151966,océan
-47.88644,45.143517,idées
36.782375,34.593098,économiques
-15.530411,-41.527435,corée
14.927753,37.529976,déroule
59.630276,-26.676756,faculté
-60.35387,59.875675,génération
19.851864,66.141,expédition
73.6954,-26.020956,tchèque
-26.200384,82.744385,européens
27.620377,-62.29199,règle
28.60791,-22.834658,possibilité
57.439995,24.037516,eugène
33.584503,49.604862,archevêque
11.380801,38.465595,définition
82.31271,12.79528,églises
41.41364,-10.238932,volonté
-19.214201,46.6409,sûr
42.654583,27.935001,échelle
-7.0998006,21.729578,législatives
5.400032,-54.651005,électronique
14.412108,-36.896946,sixième
22.04969,45.715622,année_pop
-12.697546,-54.898766,cérémonie
49.96302,46.58449,échange
49.330257,-55.84157,étrangères
57.49889,18.476364,complète
3.8744588,-54.59155,néo
-66.898346,28.98775,maréchal
-37.477737,-68.38312,répondre
-8.14397,72.01317,herzégovine
70.53331,15.389498,déclare
10.755186,63.812,débat
-35.930992,77.90979,numérique
-47.01677,-40.580788,poésie
-49.375816,46.32469,fédéral
44.142212,-77.87092,consacré
35.996365,-41.880733,dirigé
58.941154,51.006092,jésus
70.68882,43.12553,événement
-8.015681,-36.53275,extrême
58.00137,-65.608696,associé
51.53861,-40.616264,connaître
76.48045,10.829215,élus
-70.6591,-44.858055,porté
0.15752022,13.445843,interprète
-15.918461,-73.03234,réalisée
30.481491,-83.04922,médias
57.03371,41.055843,liés
-36.330902,76.71509,côtes
-26.282394,-86.51529,indépendant
42.754887,5.918354,émile
31.18755,-33.149906,écrits
19.921297,44.284218,césar
-50.834175,42.109406,suédois
16.90591,87.61214,privé
-38.98253,22.7172,unité_urbaine_
21.304453,40.39984,réaliser
-65.953804,13.277009,considère
-18.351963,11.651175,diffusé
-28.646206,37.155235,trophée
6.2810555,60.72507,envoyé
11.628539,-89.19858,tôt
11.469906,38.51768,donnée
-2.4211986,74.41066,signé
-0.715029,16.97465,septième
10.173255,10.588104,sélections
-15.649755,25.77475,étend
3.8632643,-54.68461,développer
35.846954,44.396866,scènes
-47.750793,-12.752735,norvège
-9.430381,9.459018,déroulant
24.867786,42.644108,mathématiques
57.314693,4.1189523,améliorer
83.26076,-1.9658461,sénateur
-8.394348,-89.51212,géoloc
-4.7920585,4.4718714,saône
51.59908,45.140896,ère
28.670433,-46.223415,présidence
41.328194,-55.301064,forêts
37.53612,-74.18491,étapes
59.70056,-63.631416,céleste
3.697739,-51.08456,impériale
-15.032738,-47.679096,protéger
54.99032,-34.01182,fédérale
58.05678,-49.87351,sébastien
5.005659,-77.24309,défenseur
